"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"EGR3_01","EGR3_01","EGR3_01","50/8526","83/27978",1.91091982746374e-08,4.92565336057428e-08,3.51161961772987e-09,"9902/10362/23294/5566/8655/27037/5902/83874/25777/5155/688/55284/29997/55907/7422/7375/10849/4602/84930/1958/1031/7425/6397/139728/79412/6616/8739/80705/10730/6457/1213/57198/64651/203228/528/10642/10015/9537/2118/1960/6331/56901/79955/4122/3151/3897/80742/2794/150590/80725",50
"GGGNRMNNYCAT_UNKNOWN","GGGNRMNNYCAT_UNKNOWN","GGGNRMNNYCAT_UNKNOWN","50/8526","83/27978",1.91091982746374e-08,4.92565336057428e-08,3.51161961772987e-09,"5048/30845/7514/10175/51527/7528/4281/2000/6611/57649/2690/7709/8443/7320/4329/2107/27340/157506/576/9904/84269/23767/2671/482/85464/57198/51057/54540/6749/10428/60685/84134/54361/116039/53981/164/374654/5090/7171/661/51504/79102/149420/1479/23705/18/4707/4520/5770/57591",50
"MIR4733_3P","MIR4733_3P","MIR4733_3P","45/8526","72/27978",1.96841955844016e-08,5.06978799456774e-08,3.61437674887049e-09,"3927/10771/26009/56650/2099/9701/63874/3705/9766/81502/9057/857/8688/55291/1303/9783/57864/23349/5119/23037/1101/55014/91445/6904/51390/2746/1111/84532/4643/26504/220002/10982/359948/23414/283455/93624/1605/1106/389072/5660/57016/6891/79958/441282/23380",45
"SREBP_Q3","SREBP_Q3","SREBP_Q3","121/8526","258/27978",1.98598317493408e-08,5.11091573693879e-08,3.64369772953452e-09,"5980/7869/60481/3631/51773/9603/57595/65055/5566/55205/11176/2775/28971/1789/25977/1808/3710/50487/10521/3091/1869/340547/4281/64743/6594/6810/4125/57532/3837/57649/55572/1982/1656/5818/113246/221662/3313/1839/604/7337/11235/3373/10289/23301/10625/11278/64282/51251/3227/3872/3949/10912/84152/23108/4853/1840/55852/79595/64215/25822/27314/5607/3417/10021/9746/374655/351/3339/51143/2676/30011/7552/25891/84364/5331/23657/4900/64319/7804/776/2140/7135/92799/204851/134/51585/283248/283987/2705/147/2596/1051/2783/57546/22843/79836/55152/4094/10472/387640/286077/255101/6734/84206/56899/677/23048/389792/4520/25959/3221/6721/28973/1639/6494/3995/2119/91056/388677/3975/80725",121
"MIR6756_3P","MIR6756_3P","MIR6756_3P","57/8526","99/27978",2.01738592718111e-08,5.18756381275143e-08,3.69834203090565e-09,"23633/55761/84957/55633/5526/3093/2036/8812/9517/5494/10725/6713/4355/27339/1656/22993/57222/200576/57142/1796/3065/6385/50809/9467/4147/132864/51496/54536/5046/1213/409/10769/90060/51312/7436/144110/84187/116987/64084/4774/146227/5049/54910/22992/1106/5122/666/4673/2050/57565/7541/57819/65986/152756/79178/729438/84726",57
"DR3_Q4","DR3_Q4","DR3_Q4","78/8526","149/27978",2.0415675530024e-08,5.24553523642316e-08,3.73967128689082e-09,"996/51087/64847/1591/22807/5926/55885/51773/7984/29924/8692/5526/79041/7514/28971/57060/7023/3589/23598/5155/51366/51422/3837/1303/221662/7422/55914/5618/607/54206/81849/6446/7043/7112/3208/80818/79939/85441/1729/1984/9315/22893/6097/55252/58190/23635/90933/2719/140890/9989/81894/64319/23648/4643/1831/4720/25946/81493/64343/5099/7532/81603/3777/26960/1106/488/56998/7267/84206/11187/339983/5727/10991/54470/65986/84324/10432/3217",78
"GAGCCTG_MIR484","GAGCCTG_MIR484","GAGCCTG_MIR484","60/8526","106/27978",2.06839427104241e-08,5.30595295790223e-08,3.78274456884415e-09,"9940/3097/11313/131566/4779/51194/1808/57715/11078/23313/3202/2887/95681/2145/7468/1982/867/1303/11278/54567/5791/89796/1912/10144/50488/3339/22823/113419/64332/130271/7545/54463/1896/200186/197335/51727/4774/9261/204851/57526/26130/53349/112476/5871/388969/23119/5099/5734/22992/4296/1605/254531/79605/4303/8303/84937/80320/29950/3064/1602",60
"MIR200A_5P","MIR200A_5P","MIR200A_5P","60/8526","106/27978",2.06839427104241e-08,5.30595295790223e-08,3.78274456884415e-09,"8498/2296/5318/22998/53339/84678/51098/9949/54602/196/54906/7468/51088/56987/2744/64895/8609/6446/56243/3164/51141/2258/10955/5861/54532/257218/54801/23082/85463/51232/83734/57630/55326/401647/29028/23515/8613/4774/22853/195828/9723/55636/1964/22843/55254/168451/9852/115207/23545/4603/252884/84842/3556/284443/7697/114112/23237/9534/2297/23741",60
"DR4_Q2","DR4_Q2","DR4_Q2","124/8526","266/27978",2.07099559249471e-08,5.30837590268245e-08,3.78447194586403e-09,"51330/7005/3720/8554/5128/54887/2065/9759/55771/602/6710/9448/55331/1906/58476/23152/55437/9689/25978/334/51776/3589/10521/5155/9252/4792/9388/5422/9949/10735/57149/51760/5157/57532/57649/7323/10645/2735/2026/5467/7942/5754/23197/27086/1981/3398/66008/54206/10067/2494/6446/5228/7043/2185/89884/26994/10133/262/2181/84969/6239/9572/93986/2571/4037/91574/4212/26519/9315/51347/83478/4857/481/1382/11221/1745/153830/9203/158763/133/256364/9344/55691/10618/84033/518/51560/4343/4720/6651/9619/196264/112939/25946/255104/19/58526/6297/65084/8754/1285/3752/55144/2783/83886/5970/2101/49854/57659/1488/5430/5324/11247/348235/4753/10623/7328/4286/123879/3146/50618/11254/80725/31",124
"BRN2_01","BRN2_01","BRN2_01","114/8526","240/27978",2.10749500289989e-08,5.39761310095224e-08,3.84809134275129e-09,"6296/114881/54443/55703/10903/1495/2263/865/2261/8626/11343/2122/2775/201294/25805/3096/6901/10725/30844/23678/8178/27075/57178/595/27339/867/56890/1303/64094/50805/22848/607/23469/11278/8013/3227/84181/23767/93986/4430/2258/6303/7317/84152/3021/6616/6658/8676/7295/5292/5330/10579/79807/57117/1848/10150/122786/10140/23421/11221/6016/151126/1745/85403/5793/9586/84280/124540/4685/4325/29104/9131/261729/83440/4774/2135/166336/203259/3636/51585/382/9710/219988/7008/1501/2353/4862/84669/8061/2118/5339/56998/219902/7262/2827/9628/23705/128239/56899/339983/84529/90668/81848/132660/9679/79693/23365/127687/3221/11177/6494/2119/222537/1523",114
"MIR4510","MIR4510","MIR4510","96/8526","194/27978",2.18284777370783e-08,5.58167938304859e-08,3.97931672948796e-09,"3927/4784/6482/6515/23293/10129/4854/11176/29957/1789/23186/9942/85377/10454/22919/3750/2245/26512/4858/2931/6461/5007/3587/5869/117583/79033/2107/8089/10606/482/59285/23558/79572/8728/4440/92558/4284/9764/11014/80727/89953/6653/90525/9746/3480/9213/57459/127829/526/143187/204219/285172/80223/116987/2140/93185/9261/3754/2957/4088/157638/4204/53944/983/10736/11214/283455/8941/257364/200933/55690/348654/59344/6472/23131/347240/200424/81848/29978/401541/140576/2707/100131211/203068/140680/158431/89853/140688/8831/64093/375057/91584/10626/9641/729438/79873",96
"MIR922","MIR922","MIR922","96/8526","194/27978",2.18284777370783e-08,5.58167938304859e-08,3.97931672948796e-09,"159/4134/55781/23013/8621/51208/4756/4205/65055/4335/490/11176/25930/4036/2932/3842/2122/55054/9962/55900/9044/1477/55512/9100/23312/56704/9110/55294/9354/10114/6801/6342/54206/23046/23266/51107/6785/5537/7112/4801/5208/6431/400961/650/9113/9645/51347/9648/6434/55014/58487/22872/122830/55784/463/127829/817/171019/26524/26278/5784/4929/124540/64210/7033/57551/130814/10611/151613/64324/55662/9640/164/219988/378/6439/3667/25948/22992/57674/488/22877/664/9632/144108/200150/23401/253143/81848/4520/196528/26010/29966/9874/28514/9534",96
"MIR711","MIR711","MIR711","30/8526","41/27978",2.1975965390187e-08,5.61491173127267e-08,4.00300888917199e-09,"204/163/6602/6857/27332/29058/25977/79269/64145/10068/1847/55132/8490/117143/25966/6497/54361/23248/153222/171024/4615/51320/8851/2624/5062/120103/29035/200424/1287/65986",30
"ZNF584_TARGET_GENES","ZNF584_TARGET_GENES","ZNF584_TARGET_GENES","92/8526","184/27978",2.24716262274793e-08,5.73697931735805e-08,4.0900338782663e-09,"9690/933/23386/5926/4052/9748/7879/1781/79876/2017/29929/23523/81502/6855/55815/55512/2935/9110/3837/222658/79770/23548/10641/51652/3554/7456/6429/4610/2582/399979/84078/5328/4778/23019/11070/2671/6597/863/23025/170463/10422/3021/85451/3300/4926/92912/57610/85369/10788/91272/55281/6911/85458/9425/55364/5578/5603/6483/55229/221496/84059/6522/83592/64324/56339/25961/2786/3187/8738/2194/161725/10477/22883/6919/7857/1072/79666/339487/84002/2193/7325/161/71/6612/5034/84458/55753/54963/10479/1616/7866/90799",92
"MIR1276","MIR1276","MIR1276","90/8526","179/27978",2.26221550250936e-08,5.77081088378981e-08,4.11415323537154e-09,"996/163/9043/51534/55349/9765/57646/168850/5291/65056/6857/6095/27125/5527/131544/28962/7994/25978/55668/57556/27154/23598/3091/9658/9663/10613/6198/1655/64149/221662/7803/57666/4139/9887/4601/10987/10564/8239/54897/5287/80195/3775/58487/79800/90634/663/29919/23421/7170/163859/23262/56929/2308/133746/55203/5937/55364/23043/4325/115/3716/10466/57526/840/79837/10768/1501/596/49854/253512/26047/90806/2066/147991/5781/10472/201164/7485/25923/79875/23365/57116/4828/161145/219844/9358/27347/10687/92935/6648",90
"MIR6734_3P","MIR6734_3P","MIR6734_3P","75/8526","142/27978",2.30840701968015e-08,5.88395870410121e-08,4.19481910371891e-09,"6642/9563/5218/23294/7030/54626/54916/7879/4779/79944/23186/27154/79956/27351/23351/55671/6907/11040/10664/7082/10951/11108/9761/51107/283571/1408/55791/6310/5908/55037/2048/22880/89796/11143/27348/7057/11226/56270/142/58190/80005/9231/152485/64795/55707/643/205/23385/200879/107/382/55662/164/125058/3516/134218/126917/50515/81839/3265/140775/57118/55328/155435/90624/26010/9612/388662/3064/140885/6815/444/2550/317762/654790",75
"ATAAGCT_MIR21","ATAAGCT_MIR21","ATAAGCT_MIR21","65/8526","118/27978",2.32361872218864e-08,5.91802415412749e-08,4.2191052022001e-09,"6433/54556/54822/7078/182/10735/10389/8766/56704/113263/9678/91452/7323/1998/10938/9354/6428/2043/1271/27161/4147/22903/23164/84722/55082/10253/10413/80204/6744/83478/55435/5530/22893/5046/65005/57459/388/5295/5814/4781/27250/51232/255967/22878/64795/54778/6497/7048/55193/10252/153222/619279/195828/6774/55636/55279/6197/6657/5324/4771/51136/83931/5094/57162/7844",65
"PAX4_03","PAX4_03","PAX4_03","120/8526","256/27978",2.35178300663564e-08,5.98499821545718e-08,4.26685266033974e-09,"5577/1387/5048/9043/4784/79567/55885/639/4335/8301/59277/55205/11176/2260/8028/4036/4779/2775/57060/54930/11198/57556/1808/3710/394/23613/10735/2321/79153/8766/4125/7040/2931/57532/51195/3837/7531/5818/506/2004/6489/56987/3488/3241/1386/3925/55640/7043/4601/3181/4035/80818/4248/93986/84962/1028/10882/4131/254428/377/9315/55122/7094/10152/9746/55028/65123/57282/6988/51631/4781/58499/56904/818/5058/4900/4343/10163/1896/7135/51673/3678/84447/4041/8613/151195/134549/51585/124790/7059/57555/3799/8941/4580/4296/162466/161882/55017/3985/23236/23705/84206/23466/10766/1850/285600/266722/5087/80829/389792/307/6709/9874/124930/4736/9937/1639/79441/1159/8396",120
"MIR6824_3P","MIR6824_3P","MIR6824_3P","62/8526","111/27978",2.40573046343845e-08,6.1174288927435e-08,4.36126575243229e-09,"1951/55727/5725/55745/9351/5165/7321/7994/57590/2036/8655/10795/22990/22862/154661/54927/2145/8496/56987/2820/22848/6780/3397/79654/10038/54407/22891/91445/115825/2958/9960/64755/5170/26092/84159/124540/5578/134353/6464/3678/130814/166336/2899/7798/1184/54811/23261/1674/22877/93621/160335/2131/2049/148641/162239/57186/27300/55958/55777/9189/100505573/1602",62
"GTGTGAG_MIR342","GTGTGAG_MIR342","GTGTGAG_MIR342","43/8526","68/27978",2.44913921267703e-08,6.22287235322538e-08,4.43643899287045e-09,"55727/56895/2530/23118/11186/9462/51776/9647/11078/55964/2033/9252/57794/79009/3837/6198/7468/10645/1871/7422/7029/29855/54617/6535/4440/79631/50488/58499/55691/1896/253260/81565/5653/11273/51621/3400/26960/79647/2902/93621/2275/84775/1654",43
"MIR4647_MIR4662B","MIR4647_MIR4662B","MIR4647_MIR4662B","52/8526","88/27978",2.51095947627381e-08,6.37489236290118e-08,4.54481780258084e-09,"10048/55734/27067/131566/3796/10294/2932/7994/7993/9678/54462/9110/9847/9750/11235/23007/51552/81790/80207/55795/29767/55207/55681/152006/10140/64762/23635/9203/4841/1977/160897/6566/2585/23001/57462/254170/145581/2957/23255/55031/90806/26259/768211/23236/6228/84188/5089/2550/1719/10443/100133941/284098",52
"AGGAAGC_MIR5163P","AGGAAGC_MIR5163P","AGGAAGC_MIR5163P","67/8526","123/27978",2.58555267175094e-08,6.55388509516616e-08,4.67242613066252e-09,"5141/6857/6710/79956/23598/7494/23351/9777/665/11100/1277/1949/867/9887/1647/23314/7408/64919/3976/57509/7187/1729/23277/51164/5287/55082/10238/1847/6938/55252/151126/10299/9586/8473/26207/51560/528/9715/10444/6427/51278/118429/56999/153222/2020/7534/161742/114990/2675/53944/3185/201799/23204/85315/3054/388730/122809/23236/80781/7332/3434/401944/375298/84775/81706/5268/9236",67
"MIR449B_3P","MIR449B_3P","MIR449B_3P","67/8526","123/27978",2.58555267175094e-08,6.55388509516616e-08,4.67242613066252e-09,"10771/56938/55236/23095/1747/55133/537/8974/5527/56142/7597/10725/8976/113263/55664/5532/51111/867/10486/3836/5361/6146/26503/4821/23030/51105/2258/51761/10526/6272/2045/1783/5861/85439/22823/23126/151126/57721/7552/124540/4685/7804/8407/57643/9076/2898/153222/7534/157378/124935/4054/2596/81839/286205/9849/11180/283554/7565/63915/51114/57181/56143/56146/56134/56135/56137/56145",67
"MIR6830_5P","MIR6830_5P","MIR6830_5P","95/8526","192/27978",2.59497693848883e-08,6.57257400072585e-08,4.68574991181257e-09,"51087/4293/6224/54799/5725/27032/330/55841/60488/1316/5165/55796/79960/28962/93664/83959/9962/84678/10558/79968/6319/7494/9766/6430/22990/394/994/11201/8848/2935/3202/54462/1277/1027/29940/7915/23548/6747/23301/22848/2309/1846/140901/64919/482/51105/79016/694/377/8728/2001/580/130752/10099/54877/473/65123/163859/57282/7110/10299/10769/4594/221322/26011/26524/161835/219333/114908/1622/23057/673/8450/10611/9866/10243/171024/22843/389289/115207/7562/25825/22906/64746/5121/5627/162239/377677/10614/4673/27153/4644/7745/147657/4194",95
"MYC_Q2","MYC_Q2","MYC_Q2","93/8526","187/27978",2.63972550294333e-08,6.68063231550588e-08,4.76278734629337e-09,"204/7812/159/26009/9099/51154/8531/1975/10420/7042/23468/3189/10613/8661/8030/6309/2965/4055/50813/6146/271/515/10625/5321/51440/4610/6018/533/3925/26507/29914/79887/3208/79365/3227/23065/23352/79733/28992/9645/3939/3601/26519/55226/3178/9958/23344/57410/57645/5202/6097/57530/5993/50808/11128/23082/8501/144110/143384/6566/132/118980/7804/8407/2035/83858/23623/51035/10629/64216/84881/283248/1128/3185/5036/5209/84275/1072/2101/8722/1488/8061/5441/283284/6472/25987/283149/80829/7405/22887/3151/7106/3995",93
"MIR7110_5P","MIR7110_5P","MIR7110_5P","85/8526","167/27978",2.67669855013807e-08,6.76885726491111e-08,4.82568508602967e-09,"6602/4335/5566/9138/1947/57556/27351/4923/80381/5862/22870/93145/79784/54531/10612/5818/23329/3488/4209/23046/11278/26507/23096/23550/79654/64919/3425/5300/3092/7533/9513/83855/6861/9473/84951/65249/23135/23508/6658/747/25822/116113/4782/81607/8394/1956/80142/10525/23576/60680/25946/10370/3481/8085/284110/6439/4204/9778/3777/8941/55092/22885/23333/162466/254263/81876/64837/8061/51341/10620/2535/9501/2827/575/124976/1946/10801/5727/399473/27341/388662/8831/9755/54492/91608",85
"MIR4434","MIR4434","MIR4434","87/8526","172/27978",2.69182959739355e-08,6.8017523896285e-08,4.84913683076872e-09,"9108/55001/60481/9921/5291/23105/23294/8218/9462/56681/1789/25977/55668/64857/54822/3750/9057/10391/80381/9400/1998/55294/23360/1656/51699/51147/11120/55120/2335/22848/55870/9887/54867/79586/23157/11190/5326/60559/23014/57224/1368/50649/3417/90525/90527/6938/4782/27/23219/3680/23635/27242/9586/5058/140710/55625/90268/114907/23382/9715/126133/91010/57648/199990/2200/119032/124045/8085/4204/11214/64393/23133/23403/374969/2066/4094/1960/57621/11274/130574/80345/23507/6687/10905/7745/7296/5534",87
"MIR568","MIR568","MIR568","124/8526","267/27978",2.71238554596925e-08,6.84829258414932e-08,4.88231648189895e-09,"56603/5980/54799/5238/10771/168850/26099/639/22998/53339/10947/9886/79960/56650/28983/55668/10795/54918/23231/23511/23759/51804/7528/9949/10725/55313/7082/55033/57532/5608/2549/2967/11149/23150/3398/66008/49856/57535/5906/81563/51611/23443/11278/8013/51077/84272/1843/84918/57616/2069/5911/9322/80207/57688/9467/4147/84105/1019/11137/57559/9585/26035/55647/122786/8125/8490/79573/83879/5793/153830/55023/4851/254427/130576/23657/285672/132/121665/124245/149076/3716/1293/57018/51304/26269/134957/25862/8323/203522/717/10963/53353/1942/5881/153572/157570/4163/10690/26960/3267/148808/79647/55167/79772/8061/157769/284119/151188/9792/10194/122809/9282/200150/29119/151011/138428/4810/387755/80055/1305/6643/3073/728927/388677",124
"MIR7152_3P","MIR7152_3P","MIR7152_3P","55/8526","95/27978",2.72651790993616e-08,6.87855384522478e-08,4.90389048036591e-09,"23637/56204/493/865/10529/23085/9962/78990/114882/54918/23598/3091/9218/2997/7461/55914/9181/2309/9870/11193/11070/57622/2319/4212/58487/4750/51228/122060/64784/84656/93183/81555/55790/9231/51582/25921/55707/121665/56983/55701/25841/10768/5099/1107/9283/79145/9804/205717/158358/10293/10336/147657/25829/54848/55802",55
"MIR30C_1_3P","MIR30C_1_3P","MIR30C_1_3P","74/8526","140/27978",2.73686019291746e-08,6.8992132636566e-08,4.91861908868349e-09,"5926/10838/6196/29090/11176/5362/5527/55105/57715/23598/6789/6855/11184/3191/10135/23554/5602/23788/1656/23603/10019/4124/4015/7337/10575/22848/607/81849/57616/9904/11228/139231/79828/10257/2002/3092/54858/51132/1024/89796/8676/6498/25934/150864/7168/56257/9166/5058/196463/56477/1758/286343/221895/6566/11189/80228/9672/6746/4886/6619/89849/196410/90161/83886/26579/65108/10946/23270/11261/9742/57162/57089/2550/51400",74
"OLF1_01","OLF1_01","OLF1_01","127/8526","275/27978",2.79212819854276e-08,7.03300216048036e-08,5.01400048894224e-09,"9912/3720/7869/55148/5583/11345/7414/91522/84957/26099/6916/4756/11099/114049/1741/2932/2122/56605/7022/57060/3589/55506/10521/51378/3750/10916/2321/4324/55512/55284/83743/2906/25789/2051/5532/57532/7343/6198/10743/8153/1845/230/51809/2004/2784/5777/2690/2257/92840/84759/4610/6446/1958/51426/3709/9572/7425/9513/7317/126299/4131/3021/5509/254428/4212/79616/2001/1025/11258/89953/90525/161253/10499/59274/7168/55917/93587/222663/7552/3547/23082/2674/93594/56896/124245/23515/6427/125950/23429/6297/81628/283987/7532/84520/152189/6419/3799/10524/22992/11163/3728/84833/1240/84277/55884/6330/8541/7334/51341/166815/3985/2621/430/8303/5727/63939/4312/4763/160760/142678/57089/161145/5520/3995/283932/284098/80179",127
"MIR10393_3P","MIR10393_3P","MIR10393_3P","61/8526","109/27978",2.82358713595485e-08,7.10335603270351e-08,5.064157497525e-09,"292/30812/3909/6433/4804/8943/51175/6624/2260/56142/231/1312/9057/55313/8887/23242/2218/5878/7531/64094/523/66008/54206/27130/84272/57480/81790/8743/56261/8242/64919/6117/1024/10717/26953/54509/84280/51232/1105/26119/64343/57447/54386/55454/1501/10746/5728/10540/2827/60491/7541/10905/220992/56143/56146/56134/11037/56135/56137/56145/339829",61
"MIR5000_5P","MIR5000_5P","MIR5000_5P","58/8526","102/27978",2.82671003174063e-08,7.10335603270351e-08,5.064157497525e-09,"8621/9063/83737/11342/966/22803/25805/50487/25939/10725/23484/8939/57606/152503/54414/975/2965/79794/56890/51026/23548/1452/1810/56943/56937/860/57570/23065/4189/54407/55082/5879/51374/4857/9990/1039/10769/23635/8473/1456/25780/7342/147463/6921/22854/134218/4534/5970/26996/201627/2072/2885/6657/84529/51114/23036/307/790955",58
"MIR6787_3P","MIR6787_3P","MIR6787_3P","58/8526","102/27978",2.82671003174063e-08,7.10335603270351e-08,5.064157497525e-09,"55610/51087/9043/10048/23095/2261/55746/546/83394/9117/57715/84144/23598/7078/54471/3002/6729/11083/7355/10148/5869/9749/7029/25843/26234/64786/64919/4289/64101/158747/6616/4957/1317/80204/8515/7162/140459/818/9456/5937/9069/284611/5194/55765/840/4218/1499/26960/92597/26047/374969/6657/10946/8303/90624/58500/4194/342184",58
"MIR374B_3P","MIR374B_3P","MIR374B_3P","76/8526","145/27978",2.87474099219524e-08,7.21839352585701e-08,5.14617056019111e-09,"57185/26224/5128/54887/2683/51593/151887/25831/79038/140862/6102/2491/56913/23189/23142/1182/55294/10114/9444/55754/7422/150465/29959/25843/55870/51552/4488/139231/23025/10277/5791/29766/153020/463/8844/64762/1453/23126/245973/6574/285362/5066/9586/3688/2308/127933/5801/4343/23426/27020/1859/3275/57551/92703/25976/80155/220963/161742/4247/23414/11163/65108/9632/253461/9849/54813/139065/5324/6734/7026/375743/4520/26052/83699/9874/399818",76
"MIR31_5P","MIR31_5P","MIR31_5P","78/8526","150/27978",2.98815552100828e-08,7.4972985820756e-08,5.34500884522769e-09,"5286/8630/55591/27067/131566/1994/57595/9886/4905/131544/84144/57532/7531/25758/387119/222658/60468/10802/9181/8458/2494/9783/23314/3416/78996/6239/92675/112399/6533/4245/4131/2643/90627/79572/8650/5738/80705/5100/10211/255488/55075/84934/55275/3321/142/817/6867/26011/140710/26524/5784/9456/221895/55607/64760/252995/205/9261/1849/5654/55662/10449/10768/23251/9943/5091/811/374986/677/283219/9679/83931/83699/259230/3853/3105/84450/4067",78
"MIR5689","MIR5689","MIR5689","80/8526","155/27978",3.07684076545799e-08,7.70171704103703e-08,5.49074380020053e-09,"30845/116984/23250/27125/7321/55604/25831/56180/56061/50804/51366/5532/5889/60468/5754/2257/55240/25843/1810/2309/8013/5357/4801/51029/1959/262/2181/57169/8675/6049/5782/2770/151648/8226/54897/6451/8546/10505/26586/51496/56267/10579/80312/91947/8543/64418/6872/7402/124540/3098/2585/257397/222068/54502/23272/5277/382/5654/9318/112476/359948/51621/10477/50515/221037/10605/253558/116068/401474/2624/10194/8204/84622/3556/57181/9358/57795/1122/57223/1602",80
"MIR6842_5P","MIR6842_5P","MIR6842_5P","80/8526","155/27978",3.07684076545799e-08,7.70171704103703e-08,5.49074380020053e-09,"6602/4335/5566/9138/1947/57556/27351/4923/80381/5862/1760/22870/93145/79784/54531/10612/5818/23329/3488/4209/11278/26507/23096/23550/79654/64919/5300/3092/7533/9513/6861/9473/84951/65249/23135/23508/747/25822/116113/4782/81607/8394/1956/80142/10525/23576/60680/25946/10370/3481/8085/284110/6439/4204/3777/8941/55092/22885/23333/162466/254263/81876/64837/8061/51341/10620/2535/2827/575/124976/1946/10801/5727/399473/27341/388662/8831/9755/54492/91608",80
"TGTATGA_MIR4853P","TGTATGA_MIR4853P","TGTATGA_MIR4853P","80/8526","155/27978",3.07684076545799e-08,7.70171704103703e-08,5.49074380020053e-09,"10138/9168/79832/9759/28951/27125/10512/2782/11342/9706/51701/26520/5494/182/5127/25999/199731/7763/54780/5252/55754/5144/10625/57718/56943/56243/57616/27161/860/6662/140901/5908/2770/4430/5287/4212/4853/1837/747/5879/152006/162427/481/80854/153830/22838/283078/9425/5937/51582/55361/3778/23049/1859/55585/9261/153222/221937/84460/10477/57148/55731/9793/56899/10336/5757/26059/132660/1612/55534/64771/23607/6815/200734/25829/7150/26058/9946/5534/23761",80
"SMAD4_Q6","SMAD4_Q6","SMAD4_Q6","115/8526","244/27978",3.1412625628417e-08,7.85683470050336e-08,5.6013310007531e-09,"8913/51330/60481/9099/168850/3918/8692/6095/57704/4854/9462/4791/22839/60509/56605/5705/57060/51310/29799/23613/9218/9949/64743/1155/11100/768/5532/57649/79073/10612/51561/7421/84695/1796/51107/23215/8609/23433/89884/6431/9572/7425/863/10277/7187/10313/4212/116986/1847/5530/22893/374655/10609/60681/1969/128272/6202/8543/140710/6911/3087/1915/64319/23648/10163/375307/64600/84134/1827/51249/1173/84447/9249/84818/10922/54704/19/322/4665/5090/1398/124997/1128/3667/7324/8427/136/162979/81603/2783/23133/81033/488/81876/57804/2118/157807/6197/92949/5339/4094/80010/223082/283989/11248/23705/56899/84981/10445/79366/801/8861/1639/6494/31",115
"MIR12131","MIR12131","MIR12131","88/8526","175/27978",3.19813501883032e-08,7.98879904149812e-08,5.69541163021582e-09,"221981/6853/22807/5291/23095/1975/51015/91283/6672/634/285220/93664/22894/54997/55668/54822/3983/6942/8563/3705/11201/6907/10735/26512/6367/80381/8178/55064/27077/23531/51809/1656/2305/5467/22848/2043/2309/205564/7112/57670/116138/650/22856/80195/9882/4711/6653/84000/102/51138/4864/1130/23219/57205/85458/5756/91409/3192/26207/4325/261729/139221/8450/8867/3141/553115/80232/619279/123036/9317/56935/119032/956/5049/10491/57684/374969/23760/55256/10587/100101467/57698/57089/258010/11169/801/259230/7106",88
"MIR1227_3P","MIR1227_3P","MIR1227_3P","46/8526","75/27978",3.1990103527597e-08,7.98879904149812e-08,5.69541163021582e-09,"26224/29116/55591/23596/10129/2782/114880/54434/23348/23080/22943/2822/10767/2820/25843/399979/27076/8239/25953/6874/51132/5565/5738/102/10957/526/116987/57551/5867/3660/9925/5734/9338/126868/9793/414149/157769/23042/79777/2055/57698/90321/26020/116228/90317/1654",46
"MIR6758_5P","MIR6758_5P","MIR6758_5P","63/8526","114/27978",3.22085480560098e-08,8.0308317487514e-08,5.72537778263701e-09,"57514/3371/6095/285220/79670/64744/546/9942/5902/79863/79650/3163/23581/6945/9761/23451/22848/55700/9783/81790/64282/482/863/9945/4131/2643/5738/377/4907/51317/51374/10121/222663/80005/6188/140710/3192/2776/23057/252995/1857/124801/5824/64324/6692/157638/2787/146691/10409/6197/9966/27439/114781/1850/6612/115749/401546/6815/7745/654463/23467/392617/23089",63
"MIR889_5P","MIR889_5P","MIR889_5P","63/8526","114/27978",3.22085480560098e-08,8.0308317487514e-08,5.72537778263701e-09,"64132/54764/493/6857/83992/7994/23047/8648/55573/5594/56993/27351/10175/10627/9120/54868/23142/7323/55291/148479/80267/3065/23215/51611/860/192669/6397/55556/9475/1837/130752/10150/90102/10146/9258/85458/1646/7402/1105/133383/776/25966/9825/22854/6746/23429/619279/143279/124359/10815/51621/25924/7532/3790/7690/1605/9849/10623/7516/9824/259230/221710/100505573",63
"MIR30C_2_3P","MIR30C_2_3P","MIR30C_2_3P","73/8526","138/27978",3.24468558960319e-08,8.07767881048068e-08,5.75877620695942e-09,"5926/10838/6196/29090/11176/5362/5527/55105/57715/23598/6789/6855/11184/3191/10135/23554/5602/23788/1656/23603/4124/4015/7337/10575/22848/607/81849/57616/9904/11228/139231/79828/10257/2002/3092/54858/51132/1024/89796/6498/25934/150864/7168/56257/9166/5058/196463/56477/1758/286343/221895/6566/11189/80228/9672/6746/4886/6619/81605/89849/196410/90161/83886/26579/65108/10946/23270/11261/9742/57162/57089/2550/51400",73
"MIR8080","MIR8080","MIR8080","73/8526","138/27978",3.24468558960319e-08,8.07767881048068e-08,5.75877620695942e-09,"5048/5238/4199/23471/6857/10420/6160/29957/22929/1153/10521/10735/54793/4233/1174/222658/51294/22848/8013/9870/8111/114818/80129/84898/1434/112487/4212/9315/167691/55316/27314/6653/51458/64762/23219/65065/64332/2719/143686/64067/57700/80014/147339/219333/51128/5352/10428/23043/23362/84919/81543/26225/151195/25898/133619/220972/10910/64324/4088/9677/55970/54961/11065/64770/348654/9852/160335/6612/4603/4520/9848/201725/201475",73
