"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","11/665","73/19413",3.61775531056923e-05,0.0020636114853628,0.00164996709330314,"5982/4751/51659/5983/3178/5570/79075/4609/1545/9212/7124",11
"GOCC_SPECIFIC_GRANULE","GOCC_SPECIFIC_GRANULE","GOCC_SPECIFIC_GRANULE","17/665","160/19413",3.62478719068362e-05,0.0020636114853628,0.00164996709330314,"1535/6515/634/10321/80331/25797/5768/57153/948/10970/11322/2040/567/116844/124583/9725/4758",17
"HP_ABNORMAL_TRACHEOBRONCHIAL_MORPHOLOGY","HP_ABNORMAL_TRACHEOBRONCHIAL_MORPHOLOGY","HP_ABNORMAL_TRACHEOBRONCHIAL_MORPHOLOGY","26/665","316/19413",3.67424540714823e-05,0.00207734233433112,0.00166094563704625,"5982/1535/6558/2260/1789/23594/975/4256/7852/6125/5447/2317/675/55215/2064/2177/341640/673/5979/567/4054/1717/6657/1287/1364/6892",26
"GOCC_KINESIN_COMPLEX","GOCC_KINESIN_COMPLEX","GOCC_KINESIN_COMPLEX","9/665","49/19413",3.70484132938697e-05,0.00208029378207633,0.00166330547643062,"54820/10112/9928/81930/113220/3832/9585/11004/64837",9
"HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY","HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY","HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY","25/665","298/19413",3.7507343449068e-05,0.00209173606527523,0.00167245419017076,"5982/2260/23594/1186/1594/55603/2335/5447/2317/2588/871/26229/1758/5352/673/9401/4041/4982/567/124583/54681/613/1364/5167/9060",25
"HP_ABNORMALITY_OF_UPPER_LIMB_JOINT","HP_ABNORMALITY_OF_UPPER_LIMB_JOINT","HP_ABNORMALITY_OF_UPPER_LIMB_JOINT","35/665","492/19413",4.00782326561318e-05,0.00222000913050655,0.00177501532538928,"5982/23224/2239/2260/2222/10269/23594/427/857/7046/7468/1594/1303/55603/1718/652/5447/2317/2588/79932/26229/1758/5352/673/9401/2706/81620/124583/112858/285489/54681/79087/613/1364/5167",35
"GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN","GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN","GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN","7/665","29/19413",4.33311890011337e-05,0.00238408783510936,0.0019062049728722,"64834/51599/3925/2629/59344/3868/1364",7
"HP_THICK_VERMILION_BORDER","HP_THICK_VERMILION_BORDER","HP_THICK_VERMILION_BORDER","23/665","265/19413",4.49872447128767e-05,0.00245331078102813,0.00196155239833363,"1591/5982/2239/23594/2717/7358/6513/11113/1968/2799/3832/673/5979/81620/4054/6201/54681/2517/128178/6228/1364/2664/4758",23
"HP_MYELODYSPLASIA","HP_MYELODYSPLASIA","HP_MYELODYSPLASIA","13/665","102/19413",4.51878419047631e-05,0.00245331078102813,0.00196155239833363,"9319/6125/6229/675/55215/2177/673/861/23218/9401/699/6201/6165",13
"GOBP_FEMALE_MEIOSIS_I","GOBP_FEMALE_MEIOSIS_I","GOBP_FEMALE_MEIOSIS_I","5/665","13/19413",4.75668084468498e-05,0.00256547826083734,0.0020512362617627,"9319/10403/6790/994/9133",5
"GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","32/665","437/19413",4.92182891853343e-05,0.00263719957347301,0.00210858126423857,"4254/259266/5241/7046/2625/1594/5618/1718/81930/652/5914/5270/4609/6194/1545/675/10733/6768/2674/10018/3148/1508/2706/6692/10653/10761/596/682/666/8204/7262/4311",32
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","10/665","63/19413",5.15697549192892e-05,0.00274525227810606,0.00219497514615457,"489/7466/7009/10525/10018/90993/596/1649/666/3303",10
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","32/665","439/19413",5.37002741427213e-05,0.00284022482207761,0.00227091074422225,"259266/284403/6387/22943/1949/2335/9928/7852/23767/5914/8553/5270/28988/4609/9746/429/1382/64084/5364/3148/6692/567/22883/627/1946/4673/375790/64218/4311/23654/2664/7124",32
"GOBP_RESPONSE_TO_GONADOTROPIN","GOBP_RESPONSE_TO_GONADOTROPIN","GOBP_RESPONSE_TO_GONADOTROPIN","7/665","30/19413",5.48593876053294e-05,0.00288293115120827,0.00230505672482042,"3675/5447/4609/1545/890/2706/1946",7
"GOBP_NEURAL_TUBE_FORMATION","GOBP_NEURAL_TUBE_FORMATION","GOBP_NEURAL_TUBE_FORMATION","13/665","104/19413",5.55196999848336e-05,0.00289904777373035,0.00231794282135809,"4522/2348/25902/6385/652/5914/9585/6768/10395/6692/10653/6201/23654",13
"HP_LEUKEMIA","HP_LEUKEMIA","HP_LEUKEMIA","16/665","150/19413",5.81641538389846e-05,0.00301790970362023,0.00241297925353336,"9319/7456/6125/5914/3832/6229/675/2177/673/861/9401/6609/699/6201/6165/613",16
"HP_ABNORMALITY_OF_LOWER_LIP","HP_ABNORMALITY_OF_LOWER_LIP","HP_ABNORMALITY_OF_LOWER_LIP","22/665","252/19413",5.99804050640669e-05,0.00309257459569321,0.00247267780426312,"1591/5982/55624/57192/23594/2717/7358/6513/2799/3832/5979/81620/4054/627/2629/59344/2517/128178/6228/1364/2664/4758",22
"HP_HYPERKERATOSIS","HP_HYPERKERATOSIS","HP_HYPERKERATOSIS","22/665","253/19413",6.36278587370537e-05,0.00326013241203979,0.00260664918655022,"1829/4254/10269/57192/162/2717/1303/10486/2274/54795/6768/673/9401/2706/22845/2629/59344/2517/3868/5167/4758/3887",22
"HP_BOWING_OF_THE_LEGS","HP_BOWING_OF_THE_LEGS","HP_BOWING_OF_THE_LEGS","20/665","218/19413",6.45852538155081e-05,0.00328631795578611,0.00262758592091526,"5982/23594/1186/1594/55603/2335/5447/2317/2588/871/26229/1758/5352/673/9401/124583/54681/1364/5167/9060",20
"HP_ABNORMAL_FORM_OF_THE_VERTEBRAL_BODIES","HP_ABNORMAL_FORM_OF_THE_VERTEBRAL_BODIES","HP_ABNORMAL_FORM_OF_THE_VERTEBRAL_BODIES","26/665","327/19413",6.51865823945347e-05,0.00328631795578611,0.00262758592091526,"5982/2260/1186/7468/55603/2335/8942/5447/2799/2317/2588/871/26229/1758/5352/4041/4054/124583/1717/2517/6657/79087/1364/5167/9060/4758",26
"GOCC_NEURON_TO_NEURON_SYNAPSE","GOCC_NEURON_TO_NEURON_SYNAPSE","GOCC_NEURON_TO_NEURON_SYNAPSE","27/665","346/19413",6.53415255907705e-05,0.00328631795578611,0.00262758592091526,"9066/27092/118/6175/4923/1949/10486/6230/1948/23767/64101/3337/5025/28988/9746/9123/64084/55450/476/2898/1501/22883/23705/613/9045/6136/6222",27
"GOBP_CELL_MATRIX_ADHESION","GOBP_CELL_MATRIX_ADHESION","GOBP_CELL_MATRIX_ADHESION","21/665","236/19413",6.66486648096902e-05,0.00332331012107006,0.00265716312372764,"3675/4680/3655/5054/2335/6385/948/967/7057/8573/10018/10395/255743/2266/596/1946/1435/613/4059/347/780",21
"GOBP_LEUKOCYTE_MIGRATION","GOBP_LEUKOCYTE_MIGRATION","GOBP_LEUKOCYTE_MIGRATION","29/665","385/19413",6.68877982406147e-05,0.00332331012107006,0.00265716312372764,"3675/4254/6558/3383/3655/5641/3055/11151/5054/2625/6387/975/7852/57580/54795/5025/7057/351/6279/6278/6280/2150/5979/682/2629/1435/613/347/7124",29
"GOBP_ZYMOGEN_ACTIVATION","GOBP_ZYMOGEN_ACTIVATION","GOBP_ZYMOGEN_ACTIVATION","10/665","65/19413",6.79248905835433e-05,0.00333442067666999,0.00266604660361629,"26999/5641/5054/1718/1514/5270/7057/5045/861/2266",10
"HP_SIMPLIFIED_GYRAL_PATTERN","HP_SIMPLIFIED_GYRAL_PATTERN","HP_SIMPLIFIED_GYRAL_PATTERN","10/665","65/19413",6.79248905835433e-05,0.00333442067666999,0.00266604660361629,"259266/54820/284403/4001/9928/11113/3832/1062/10733/8573",10
"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS","GOBP_EPITHELIAL_TUBE_MORPHOGENESIS","GOBP_EPITHELIAL_TUBE_MORPHOGENESIS","26/665","328/19413",6.85641197028189e-05,0.00333646216768312,0.00266767888421602,"5241/4522/2625/2348/25902/7852/6385/1948/652/5420/5914/4609/9585/6768/4041/10395/5979/6692/10653/255743/596/6201/1435/23654/780/7124",26
"GOBP_VIRAL_PROTEIN_PROCESSING","GOBP_VIRAL_PROTEIN_PROCESSING","GOBP_VIRAL_PROTEIN_PROCESSING","7/665","31/19413",6.87804472235237e-05,0.00333646216768312,0.00266767888421602,"6482/11320/4245/27090/5045/11282/84875",7
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","22/665","255/19413",7.15219323923288e-05,0.00342887018568603,0.00274156400743017,"7175/9319/79960/10403/8555/25906/7272/900/11130/1026/440275/891/2177/10769/4085/5347/81620/699/983/596/9212/6657",22
"HP_HEMATOLOGICAL_NEOPLASM","HP_HEMATOLOGICAL_NEOPLASM","HP_HEMATOLOGICAL_NEOPLASM","22/665","255/19413",7.15219323923288e-05,0.00342887018568603,0.00274156400743017,"9319/975/7456/6125/5914/4609/3832/6229/675/55215/2177/673/861/23218/9401/6609/699/596/6201/2629/6165/613",22
"GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION","27/665","348/19413",7.20385030243086e-05,0.00343355609182141,0.00274531063850899,"3675/4254/171177/1718/3925/9928/8727/1026/85004/28988/408/6386/10161/396/890/10769/2768/8878/2150/10395/2203/23580/128239/1435/613/50861/2664",27
"GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS","GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS","GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS","8/665","42/19413",7.64953664006621e-05,0.00362490759394583,0.00289830633755353,"8555/994/9928/11113/9585/29127/6755/9212",8
"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS","GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS","GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS","17/665","170/19413",7.80977988663293e-05,0.00366016857806149,0.00292649936898459,"2519/3074/1117/38/22978/2717/57214/55577/1854/4245/1514/4907/2799/8654/2629/2517/4758",17
"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","20/665","221/19413",7.8132410485577e-05,0.00366016857806149,0.00292649936898459,"4254/2260/3383/3655/7078/857/5054/7046/652/7057/10018/8682/3148/5979/2266/596/666/3304/3303/7124",20
"GOCC_PHAGOCYTIC_VESICLE","GOCC_PHAGOCYTIC_VESICLE","GOCC_PHAGOCYTIC_VESICLE","15/665","138/19413",7.92116901037976e-05,0.00367501255213318,0.00293836791542653,"9066/7431/1535/57192/11151/8992/533/948/2317/9114/567/23580/3916/7405/6892",15
"GOBP_RESPONSE_TO_METAL_ION","GOBP_RESPONSE_TO_METAL_ION","GOBP_RESPONSE_TO_METAL_ION","27/665","350/19413",7.93458430992405e-05,0.00367501255213318,0.00293836791542653,"9066/6558/118/57192/5641/857/341359/4502/5025/7057/429/351/6279/673/23400/23385/4982/2203/6609/567/983/2266/596/682/955/2664/6648",27
"HP_ABNORMAL_LEUKOCYTE_COUNT","HP_ABNORMAL_LEUKOCYTE_COUNT","HP_ABNORMAL_LEUKOCYTE_COUNT","29/665","389/19413",8.02873384398184e-05,0.0036977280928631,0.00295653019789917,"3459/537/6720/38/1789/4522/11151/975/7456/7852/6125/5914/4609/6229/675/55215/2177/8573/10525/861/9401/6201/2629/79087/6165/613/6499/5644/5645",29
"HP_ABNORMAL_BLEEDING","HP_ABNORMAL_BLEEDING","HP_ABNORMAL_BLEEDING","33/665","469/19413",8.16602819734084e-05,0.00373994967384359,0.00299028859657991,"6720/54820/10269/1186/5054/7046/7466/975/55603/4015/5618/2335/7456/1026/440275/5914/53/948/55654/4609/351/2177/673/861/23218/4041/5979/6609/2266/2629/64218/5167/4758",33
"GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","14/665","123/19413",8.2468500572944e-05,0.00375598204276108,0.00300310732788142,"5982/79960/4751/1026/51659/5983/3178/5570/79075/4609/1545/84289/9212/7124",14
"GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","17/665","171/19413",8.40179166297458e-05,0.00378449934357503,0.00302590842598859,"10269/6790/7023/6125/1026/4609/675/56950/10769/51246/624/596/6201/112858/666/9212/754",17
"GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE","17/665","171/19413",8.40179166297458e-05,0.00378449934357503,0.00302590842598859,"57414/84649/64834/10269/94005/6319/81502/7466/51614/7108/347734/567/1717/22845/10134/54898/6892",17
"HP_ABNORMAL_EYELASH_MORPHOLOGY","HP_ABNORMAL_EYELASH_MORPHOLOGY","HP_ABNORMAL_EYELASH_MORPHOLOGY","21/665","240/19413",8.48244119508898e-05,0.00379994824684915,0.00303826064548859,"3675/2260/10269/1789/55603/4001/6144/3832/10161/10733/673/9401/2706/4054/55806/124583/1717/22845/128178/6228/3887",21
"GOCC_PIGMENT_GRANULE","GOCC_PIGMENT_GRANULE","GOCC_PIGMENT_GRANULE","13/665","109/19413",9.07667857179546e-05,0.00404405494193365,0.00323343692600517,"80331/6513/55686/967/6386/2040/23385/476/1508/2194/682/3916/4673",13
"GOMF_CADHERIN_BINDING","GOMF_CADHERIN_BINDING","GOMF_CADHERIN_BINDING","26/665","334/19413",9.23386294535185e-05,0.00409184910410781,0.00327165089961343,"11313/54443/118/3655/30844/3646/6164/8727/10606/1968/3337/23164/5025/2317/28988/79180/57530/6130/9133/57650/2194/1501/682/64837/9045/3303",26
"GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS","GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS","GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS","28/665","373/19413",9.42478837599374e-05,0.00415400081217187,0.00332134449447159,"64063/26999/489/6790/7023/5641/857/152503/2335/991/10541/4609/23787/5045/351/6279/10018/23385/6280/10395/5347/666/2629/10134/1364/3304/3303/7124",28
"GOBP_SPINDLE_LOCALIZATION","GOBP_SPINDLE_LOCALIZATION","GOBP_SPINDLE_LOCALIZATION","9/665","55/19413",9.54914242061559e-05,0.00417400559980813,0.00333733938573018,"259266/54820/3993/10403/1058/3996/9700/4085/5347",9
"HP_ABNORMAL_RIB_CAGE_MORPHOLOGY","HP_ABNORMAL_RIB_CAGE_MORPHOLOGY","HP_ABNORMAL_RIB_CAGE_MORPHOLOGY","27/665","354/19413",9.5987646906981e-05,0.00417400559980813,0.00333733938573018,"2239/10269/23594/1186/7468/1594/4256/55603/5447/283120/2799/2317/2588/871/26229/90993/673/9401/4041/23114/4982/81620/124583/1717/2517/6657/79087",27
"HP_OSTEOLYSIS","HP_OSTEOLYSIS","HP_OSTEOLYSIS","11/665","81/19413",9.62292093637151e-05,0.00417400559980813,0.00333733938573018,"9319/2260/10269/857/1026/3178/861/8878/2706/699/2629",11
"HP_WEIGHT_LOSS","HP_WEIGHT_LOSS","HP_WEIGHT_LOSS","24/665","298/19413",0.000101048744305991,0.00435998739905534,0.00348604172184713,"1591/3459/6515/9319/6720/38/10269/5932/1026/283120/5914/55654/1062/675/55215/2064/10733/2177/861/5979/596/2629/1287/64218",24
"GOBP_MEIOTIC_SPINDLE_ORGANIZATION","GOBP_MEIOTIC_SPINDLE_ORGANIZATION","GOBP_MEIOTIC_SPINDLE_ORGANIZATION","5/665","15/19413",0.000104829752696859,0.00447601204483777,0.00357880959453587,"259266/10403/6790/9700/9133",5
"HP_GLOMERULAR_DEPOSITS","HP_GLOMERULAR_DEPOSITS","HP_GLOMERULAR_DEPOSITS","5/665","15/19413",0.000104829752696859,0.00447601204483777,0.00357880959453587,"2625/396/1287/4311/4312",5
"HP_ABNORMALITY_OF_HEAD_BLOOD_VESSEL","HP_ABNORMALITY_OF_HEAD_BLOOD_VESSEL","HP_ABNORMALITY_OF_HEAD_BLOOD_VESSEL","11/665","82/19413",0.00010775526239019,0.0045770862231854,0.00365962377367721,"5982/3074/5476/54820/427/1545/4041/6609/1364/5167/4758",11
"GOBP_RESPONSE_TO_GAMMA_RADIATION","GOBP_RESPONSE_TO_GAMMA_RADIATION","GOBP_RESPONSE_TO_GAMMA_RADIATION","9/665","56/19413",0.000110364215944777,0.00464189709303226,0.00371144350975358,"1535/10269/2625/1026/4609/675/2177/596/6648",9
"HP_ABNORMAL_ENZYME_COENZYME_ACTIVITY","HP_ABNORMAL_ENZYME_COENZYME_ACTIVITY","HP_ABNORMAL_ENZYME_COENZYME_ACTIVITY","34/665","497/19413",0.000110413507336093,0.00464189709303226,0.00371144350975358,"3074/1535/5476/537/55624/94005/1186/9780/427/975/1594/6125/51520/3178/4609/6229/675/7385/1758/861/8878/4982/2203/6609/2548/6201/22845/2629/79087/6165/613/5167/5644/5645",34
"HP_ABNORMALITY_OF_THE_AUTONOMIC_NERVOUS_SYSTEM","HP_ABNORMALITY_OF_THE_AUTONOMIC_NERVOUS_SYSTEM","HP_ABNORMALITY_OF_THE_AUTONOMIC_NERVOUS_SYSTEM","22/665","263/19413",0.00011255031582677,0.00468696053644011,0.00374747412853103,"1534/4254/3074/6720/2260/2717/857/7466/4001/5420/429/675/55215/2064/2177/2706/5979/567/1717/627/2629/7259",22
"HP_ABNORMALITY_OF_THE_SPINAL_CORD","HP_ABNORMALITY_OF_THE_SPINAL_CORD","HP_ABNORMALITY_OF_THE_SPINAL_CORD","25/665","319/19413",0.00011262883943385,0.00468696053644011,0.00374747412853103,"5982/2260/55624/4522/7046/22943/7468/55603/4015/4001/55157/283120/2317/675/55215/2588/351/2177/341640/673/9401/2706/567/1364/84188",25
"HP_ABNORMAL_RETINAL_ARTERY_MORPHOLOGY","HP_ABNORMAL_RETINAL_ARTERY_MORPHOLOGY","HP_ABNORMAL_RETINAL_ARTERY_MORPHOLOGY","10/665","69/19413",0.000114105158226712,0.00472441458152822,0.00377742062880244,"5982/3074/5476/427/1545/4041/6609/1364/5167/4758",10
"HP_APLASIA_HYPOPLASIA_AFFECTING_THE_EYE","HP_APLASIA_HYPOPLASIA_AFFECTING_THE_EYE","HP_APLASIA_HYPOPLASIA_AFFECTING_THE_EYE","31/665","437/19413",0.000114968767012118,0.00473625101490122,0.00378688448656154,"5982/9319/54820/2260/2222/55624/5932/7468/6513/9928/652/283120/55654/3832/675/55215/10733/2177/8573/341640/9401/4041/26173/5979/699/1717/627/6657/4810/1364/4758",31
"HP_THICK_LOWER_LIP_VERMILION","HP_THICK_LOWER_LIP_VERMILION","HP_THICK_LOWER_LIP_VERMILION","16/665","159/19413",0.000116756333755864,0.00478584212065288,0.00382653521209351,"1591/5982/23594/2717/7358/6513/2799/3832/5979/81620/4054/2517/6228/1364/2664/4758",16
"GOBP_REGULATION_OF_HORMONE_LEVELS","GOBP_REGULATION_OF_HORMONE_LEVELS","GOBP_REGULATION_OF_HORMONE_LEVELS","34/665","499/19413",0.000119235124928804,0.00486313211028027,0.00388833266787987,"8938/9066/84649/51083/6720/10269/3589/10202/28231/2625/1594/5447/54795/1514/1545/5045/5211/1382/2746/1646/5799/6755/4041/476/1508/2266/1717/111/7351/51301/389692/1946/9060/7124",34
"GOCC_BASOLATERAL_PLASMA_MEMBRANE","GOCC_BASOLATERAL_PLASMA_MEMBRANE","GOCC_BASOLATERAL_PLASMA_MEMBRANE","20/665","228/19413",0.000119980565248045,0.00486379874516916,0.00388886567791482,"3675/6558/8714/2348/975/6513/6533/9123/2064/481/57282/8573/6768/150696/7039/476/6522/682/23705/5167",20
"GOCC_CAVEOLA","GOCC_CAVEOLA","GOCC_CAVEOLA","11/665","83/19413",0.000120438051386843,0.00486379874516916,0.00388886567791482,"7035/3055/858/857/6513/81930/948/26509/481/10395/1946",11
"GOBP_REGULATION_OF_CELL_DEVELOPMENT","GOBP_REGULATION_OF_CELL_DEVELOPMENT","GOBP_REGULATION_OF_CELL_DEVELOPMENT","34/665","500/19413",0.000123879769123393,0.00497826640820381,0.00398038866012058,"259266/284403/118/6790/6387/1949/2335/9928/7852/57580/652/8553/5270/28988/4609/8654/429/1382/5364/3148/5979/6692/567/2266/596/627/1946/4673/64218/4311/23654/2664/1903/7124",34
"HP_CRANIOSYNOSTOSIS","HP_CRANIOSYNOSTOSIS","HP_CRANIOSYNOSTOSIS","16/665","161/19413",0.000135239753593915,0.00540827073152643,0.00432419997755744,"2260/23594/5932/1186/7046/652/5447/2317/1062/10733/26229/1758/9401/4041/81620/5167",16
"GOBP_STEROID_METABOLIC_PROCESS","GOBP_STEROID_METABOLIC_PROCESS","GOBP_STEROID_METABOLIC_PROCESS","25/665","323/19413",0.000136979323798852,0.00545124512865528,0.00435856029277185,"1591/84649/51083/6720/38/2222/5641/10202/427/1594/5618/1718/5447/1545/351/7108/1646/4041/476/6609/4597/1717/2629/6256/7124",25
"GOBP_GLYCOLIPID_CATABOLIC_PROCESS","GOBP_GLYCOLIPID_CATABOLIC_PROCESS","GOBP_GLYCOLIPID_CATABOLIC_PROCESS","5/665","16/19413",0.000148193643606216,0.00586904101586355,0.00469261031648057,"3074/2717/2629/2517/4758",5
"HP_CEREBRAL_HYPOPLASIA","HP_CEREBRAL_HYPOPLASIA","HP_CEREBRAL_HYPOPLASIA","8/665","46/19413",0.000149903247446978,0.00590820587774197,0.00472392470573044,"259266/284403/9928/11113/57082/55262/673/1717",8
"GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH","GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH","GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH","16/665","163/19413",0.000156226041272729,0.00612794778159727,0.00489962004031872,"1535/7046/6387/2335/7852/28988/6386/2064/1382/6279/6280/596/627/1946/2664/5645",16
"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS","GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS","GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS","12/665","100/19413",0.000158121299917304,0.00617275436534314,0.00493544528614062,"54443/24137/10112/1058/3925/11113/9700/55165/9585/29127/5347/9212",12
"GOBP_CELL_SUBSTRATE_ADHESION","GOBP_CELL_SUBSTRATE_ADHESION","GOBP_CELL_SUBSTRATE_ADHESION","27/665","365/19413",0.000159020672911285,0.0061784430167143,0.00493999366534584,"3675/4680/3912/3655/11151/5054/26033/2335/9928/57580/6385/948/967/7057/8573/1758/10018/10395/255743/2266/596/1946/1435/613/4059/347/780",27
"GOBP_PLASMINOGEN_ACTIVATION","GOBP_PLASMINOGEN_ACTIVATION","GOBP_PLASMINOGEN_ACTIVATION","6/665","25/19413",0.000160216582620153,0.00619554502037744,0.00495366762649303,"5054/1718/5270/7057/861/2266",6
"GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","33/665","487/19413",0.000165583394745638,0.00637081949012435,0.00509380888342527,"7175/6790/3055/7046/23130/10635/10051/4751/23397/6385/9787/9924/9700/3178/5570/10592/6386/10733/10018/4041/7039/2150/79837/81620/22843/666/9212/23580/51466/7405/3304/3303/7124",33
"HP_MALIGNANT_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM","HP_MALIGNANT_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM","HP_MALIGNANT_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM","11/665","86/19413",0.000166381505440635,0.00637081949012435,0.00509380888342527,"2239/1026/429/675/2064/673/861/4041/5979/627/64218",11
"GOCC_AZUROPHIL_GRANULE_MEMBRANE","GOCC_AZUROPHIL_GRANULE_MEMBRANE","GOCC_AZUROPHIL_GRANULE_MEMBRANE","9/665","59/19413",0.000167080530663178,0.00637081949012435,0.00509380888342527,"4680/80331/967/10970/2040/23385/2548/374395/3916",9
"HP_ANEMIA_OF_INADEQUATE_PRODUCTION","HP_ANEMIA_OF_INADEQUATE_PRODUCTION","HP_ANEMIA_OF_INADEQUATE_PRODUCTION","17/665","181/19413",0.000168661881591292,0.00640134308002506,0.00511821411632055,"537/4522/9780/7466/2335/7456/6125/51520/6229/675/55215/2177/10525/6609/6201/6165/4312",17
"GOCC_BASAL_PART_OF_CELL","GOCC_BASAL_PART_OF_CELL","GOCC_BASAL_PART_OF_CELL","22/665","271/19413",0.000173265470527654,0.00654169909412505,0.00523043621154283,"3675/6558/634/8714/2348/975/6513/6533/9123/2064/481/57282/8573/6768/150696/7039/476/6522/682/23705/1364/5167",22
"GOBP_COLLAGEN_METABOLIC_PROCESS","GOBP_COLLAGEN_METABOLIC_PROCESS","GOBP_COLLAGEN_METABOLIC_PROCESS","12/665","101/19413",0.0001739558919882,0.00654169909412505,0.00523043621154283,"7431/652/1514/5045/10609/871/90993/861/1508/4319/4312/5645",12
"HP_ABNORMALITY_OF_DENTAL_STRUCTURE","HP_ABNORMALITY_OF_DENTAL_STRUCTURE","HP_ABNORMALITY_OF_DENTAL_STRUCTURE","25/665","329/19413",0.000182318423621423,0.00682486957465036,0.00545684606532374,"5982/6558/2260/10269/3655/5932/1186/857/1594/55603/2317/1062/2588/10733/871/1758/9401/7039/2706/4054/1717/128178/1364/4312/5167",25
"GOBP_GLIOGENESIS","GOBP_GLIOGENESIS","GOBP_GLIOGENESIS","23/665","291/19413",0.000184615460207338,0.00687944337627164,0.00550048072110573,"7431/3459/3074/23224/3912/7852/79143/5025/5270/4609/429/2064/351/6279/23385/6280/6692/983/666/2629/6657/1435/7124",23
