"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MPC1",1636.61073101308,0.130544942829643,0.0573099901168069,2.2778741117137,0.0227340791129998,0.0358284441911911
"SNX24",93.3001849596239,-0.464092494232226,0.203801577628522,-2.27717812409749,0.0227755909240502,0.0358914537350842
"RP11-499E18.1",14.4419188405466,1.16420400869259,0.511295924820482,2.27696711860424,0.0227881892376177,0.0359088938534303
"CEP57",4882.74149249986,-0.0841224242404476,0.0369471035884814,-2.27683407006425,0.0227961361582851,0.0359190026055388
"RPA4",11.4478333960686,1.33645508972519,0.58711880120832,2.27629414519633,0.0228284103091327,0.0359674389127765
"SRSF9",12631.4372874629,0.0713376117262417,0.0313448930526674,2.27589265040325,0.0228524354943052,0.0360028728773154
"CASP6",1080.12243943265,0.145371318689935,0.0638768871385585,2.27580467994007,0.022857702521943,0.0360087515241546
"GAS2",30.442039444806,0.786697308922792,0.345731327123981,2.27545856335049,0.0228784356894271,0.0360389922397808
"INPP4A",2888.40746565011,0.10102823460859,0.044403365375022,2.27523823375381,0.022891642439663,0.0360549518785369
"PHLDA2",3.13248188098138,-3.39396522574132,1.49167986381673,-2.27526382038654,0.0228901084145316,0.0360549518785369
"RP11-1033H12.1",1.91349749142018,-3.76868604008403,1.65827458814243,-2.27265500359964,0.023046978218248,0.0362971718879506
"CNTD2",60.7742104767365,-0.634766478901046,0.279370638108582,-2.27213025391141,0.0230786442936132,0.0363446024204793
"RP11-497G19.3",2.61965724068454,3.3423922862372,1.47122801620315,2.2718383890371,0.0230962732574081,0.0363699222089156
"AIRE",3.82245700240953,2.54702095844728,1.12126555275264,2.27155908981105,0.0231131541907671,0.0363940607453195
"RP11-303E16.9",27.0565396717998,-0.928187158536268,0.40865100932329,-2.27134434360828,0.0231261408041003,0.0364120644407002
"SUMO1P3",16.3895531853245,-1.14647046541803,0.504953504185751,-2.27044758757885,0.0231804399438029,0.0364951078449197
"GSG1L",4.92054183667449,-2.48528135897824,1.09517196213959,-2.26930696264617,0.0232496654255493,0.0366016384399936
"CCDC134",411.580490151884,-0.233111330447056,0.102726813644878,-2.26923548172058,0.0232540096330444,0.0366060198634035
"PCDHB18P",1.98178650127301,-3.79854965989787,1.67405154418685,-2.2690756883134,0.0232637235237543,0.0366188529843939
"SLC25A1",3071.35104218344,0.102651329934286,0.0452515392515272,2.26846051277299,0.023301153130833,0.0366753080792658
"AC092620.3",4.26014619524644,-2.90926617938942,1.2825013873053,-2.26843121433355,0.023302937062237,0.0366756541494326
"RP11-779O18.2",16.7997345307524,1.05262018875801,0.46411116255685,2.26803462980504,0.0233270960768209,0.0367112131480116
"AC006195.2",1.9417272605625,-3.78720478520878,1.67011157463764,-2.26763579315381,0.0233514142111147,0.036742086280375
"COX6CP16",1.9417272605625,-3.78720478520878,1.67011157463764,-2.26763579315381,0.0233514142111147,0.036742086280375
"RP11-525A16.4",1.9417272605625,-3.78720478520878,1.67011157463764,-2.26763579315381,0.0233514142111147,0.036742086280375
"CTD-2024F21.1",8.97557691084849,1.582638649626,0.698085977806184,2.26711135868912,0.0233834238700918,0.0367899829797224
"INPP5B",2594.37629923422,-0.111530751973934,0.0492004358203986,-2.26686512251774,0.0233984664063413,0.0368111800578528
"AP001434.2",1.94231649458146,-3.77334168156101,1.66460088430563,-2.26681465637634,0.0234015504134164,0.0368135620316785
"GABRR2",111.681663707092,0.414454781425893,0.18287091172415,2.2663789310083,0.0234281924508384,0.0368530009243784
"TRGV6",2.93812775570737,2.99426683203262,1.3212700538425,2.2662035087564,0.0234389259181008,0.0368674117154243
"RP11-365O16.6",3.95688798833629,2.3900085970157,1.05473079123652,2.26598921437931,0.0234520436246029,0.0368855705247376
"CTD-2655K5.1",4.8412796038092,2.29357827633477,1.01231901660483,2.26566748101513,0.0234717500107977,0.0369140889338159
"RIN1",130.67362149912,-0.386466294261338,0.170596495580831,-2.26538237462343,0.0234892249791458,0.0369390943958145
"RP11-44N12.5",1.88343740777607,-3.75018454409816,1.65556300765198,-2.26520194445327,0.0235002898821004,0.0369540167278281
"AC092667.2",1.89755229234723,-3.75947143531523,1.65984612500722,-2.2649517799723,0.0235156387341723,0.0369756730823849
"KCNMA1",8.0256881055216,1.66719528782864,0.736224860663218,2.26451913933845,0.0235422039521927,0.0370149618127241
"ISL2",33.6308723910467,-0.768834617257148,0.339707750813181,-2.26322365449931,0.023621905769083,0.0371377853422211
"AC068499.10",9.05677910165159,1.45596782884842,0.643421109419647,2.26285368560829,0.0236447102166022,0.0371711457407552
"RP11-331F4.1",9.19469458422115,-1.62656123270552,0.718923210930795,-2.2624964780308,0.0236667461943246,0.0372032936589608
"RP11-218I21.2",6.1113856763108,2.05743055245492,0.90947549474625,2.26221659004563,0.0236840248089397,0.0372279593608277
"RP11-454F8.2",15.0916296221837,1.15695286670026,0.511654616005905,2.26119892307766,0.0237469417736794,0.0373243540217849
"RP11-46F15.2",9.09799708533552,1.49703259635673,0.662211556263028,2.26065610332254,0.023780560707338,0.0373746895460032
"EEF1DP4",29.1881120770638,-0.876898398024151,0.388009518467121,-2.25999197516712,0.0238217488937505,0.037436913732964
"SEPHS1P6",6.79507772046106,-2.08687407705494,0.923620094252442,-2.25945070927025,0.0238553631098196,0.0374872275540919
"LHX1",1.91290825740122,-3.78216875139976,1.67418022295552,-2.2591168498711,0.0238761172761149,0.0375173272135373
"CRYBB3",1.94702145610518,-3.77673974452763,1.6719874270724,-2.25883262240828,0.0238937984433462,0.0375400790417437
"LINC00458",1.94702145610518,-3.77673974452763,1.6719874270724,-2.25883262240828,0.0238937984433462,0.0375400790417437
"UEVLD",461.015965432517,0.225989735501583,0.10005046156665,2.25875755056898,0.0238984703933272,0.0375449036750053
"RP11-692D12.1",19.5882970992023,0.966534925381385,0.4279718686953,2.25840761059349,0.023920258683399,0.037576615921955
"GSTZ1",665.129184622144,0.183827741739732,0.0814247340860256,2.25764006236136,0.0239681088330584,0.0376492620596455
"LBX2-AS1",29.243435599397,-0.864883373170536,0.383140233843417,-2.25735461007209,0.0239859255371969,0.037674724892607
"RP11-35J10.6",2.44012641463682,3.36425777498206,1.49040045873472,2.25728444678429,0.0239903065859185,0.0376790823264034
"SCAPER",868.159671527857,0.162331760368134,0.0719260328159801,2.25692637300675,0.0240126757923731,0.0377116894149994
"AC010884.1",3.30770529678796,2.78313835173579,1.23320343146247,2.25683636675842,0.0240183014113573,0.0377179982450387
"NOC2LP2",16.9976860787262,-1.11488126401031,0.494033784597971,-2.25669032922023,0.0240274315597348,0.037729809324598
"AP003774.6",74.3060001694989,-0.536045791427438,0.237610825351089,-2.25598219540456,0.0240717462020855,0.0377968646506431
"AC012363.4",1.87873244625235,-3.747007918712,1.6615146192711,-2.2551760154574,0.0241222827696646,0.0378736798571052
"S1PR1",91.7548498897087,-0.46682329549216,0.207075960584698,-2.2543577447331,0.0241736713081102,0.037951822342252
"CTD-2245E15.3",1.90225725387095,-3.76252629946314,1.66905806866474,-2.25428124407511,0.0241784805035353,0.0379542903552952
"TMEM246",1.90225725387095,-3.76252629946314,1.66905806866474,-2.25428124407511,0.0241784805035353,0.0379542903552952
"MMP23A",6.06410292319369,1.82141574593269,0.808085924604968,2.25398771402075,0.0241969408975132,0.0379807260931646
"NDUFB3",2743.68543323293,0.108135391225631,0.0479881666521387,2.25337617103593,0.0242354406883546,0.0380386110241785
"EIF2S2P4",69.4902355798249,-0.560970652572449,0.24900554484886,-2.25284401965002,0.0242689855653262,0.0380887117677085
"RSL24D1P1",9.72153009073097,-1.54879888826312,0.687555102537387,-2.25261783753383,0.0242832554426736,0.0381085568782796
"DHX8",5885.64153108948,-0.0785102572361998,0.0348548331674505,-2.25249269904747,0.0242911535807613,0.0381184006100028
"MAST4",224.998944944477,0.296865226437454,0.131832428479466,2.25183765376585,0.0243325332258227,0.0381807796849784
"RP11-621L6.3",22.6618611452275,-0.96748732205023,0.429739860009399,-2.2513325201648,0.0243644845600407,0.0382283572063161
"GPS1",5683.47222255844,-0.0869803157810662,0.0386406254705233,-2.25100693174386,0.0243850983479747,0.0382581407173597
"GIMAP2",705.685732325704,-0.173562079199387,0.0771167729269887,-2.25063981040426,0.0244083598138246,0.038292073946235
"PSMA1",1174.87415908104,-0.150324899348379,0.0668112328322375,-2.24999439429359,0.0244493011586728,0.0383537371467566
"BIRC3",28.3131460726027,-0.85041333447078,0.37798328164053,-2.24987023441831,0.0244571839415013,0.0383635364401808
"FAM83C-AS1",2.99995697633557,-3.33838046852993,1.48386235119394,-2.24979120593215,0.0244622025258189,0.0383688419416674
"ZNF888",92.8059848481661,0.454547204404337,0.202068004111428,2.24947638990724,0.0244822032998033,0.0383976446509991
"GSTO2",18.5135318487076,-1.05636676691128,0.469637825309878,-2.24932215844042,0.0244920070463112,0.0384104516605773
"RP11-382J24.2",10.4750584774181,1.40252601466384,0.623635484289561,2.24895159110707,0.0245155761218563,0.0384448434749822
"RP11-133K1.7",15.5939221256794,-1.19412142923518,0.531013474084242,-2.24875918882191,0.0245278211720124,0.0384614737637099
"FRMPD3",1.98655407524163,-3.83879662517401,1.70720786964834,-2.24858184725024,0.0245391124069975,0.0384766062742684
"UBAC1",2533.09675784648,0.101070926478323,0.0449519234438091,2.24842273111325,0.0245492470721062,0.0384899234149383
"RYR1",3.05473520215927,-3.37729767082437,1.50284523719247,-2.24726910479063,0.0246228341045616,0.0386001361758167
"TMCO1",5913.78954615076,0.0770564932425475,0.0342888670725952,2.24727440190445,0.0246224957782428,0.0386001361758167
"PKD1L1",18.1119184700131,-1.07234048552327,0.477282168631785,-2.24676419108078,0.0246551014042997,0.0386481364281986
"SUPT5H",11996.2343826821,-0.0743376146904234,0.0331011506206885,-2.24577131901759,0.0247186592989249,0.0387451765976264
"RP11-140K17.3",36.6857789427465,0.733638543691639,0.327076113891565,2.24302085212759,0.0248954698771362,0.0390197094545128
"CYP1B1-AS1",2.885012392036,2.9189562390944,1.30137232288219,2.24298318611056,0.0248978987757313,0.0390209081935652
"CTD-2650P22.1",7.39611898321704,-1.89061387922088,0.843042518317567,-2.24260798019288,0.0249221051898958,0.0390562350195728
"AC007292.3",9.79129024586098,-1.53804680592178,0.68592577537454,-2.242293351758,0.0249424191540736,0.039085457547706
"RP11-131L12.3",19.3386297058912,-1.05269244372114,0.469481909298624,-2.24224282740478,0.0249456825913428,0.0390879593106847
"FLRT2",1.86808144272208,-3.72611253516981,1.66184655734056,-2.24215197167944,0.0249515520175094,0.0390945438499651
"AQP2",1.96767161670185,-3.78993679134118,1.69040489058718,-2.24202900290042,0.0249594979031667,0.039104380726355
"CTD-3193O13.8",4.03200016617953,2.3823995955759,1.06265442401576,2.24193259985015,0.02496572872061,0.0391115294474602
"ATP6AP1",4474.56263068515,-0.092152879454921,0.0411067914317319,-2.24179207973368,0.0249748133683889,0.0391231477503742
"CAPN3",144.205666486036,0.368225259595784,0.164308841867626,2.24105565720218,0.0250224700243592,0.0391951836740948
"HSP90AA6P",34.9238003779031,-0.81129366513071,0.362115562010493,-2.2404275050383,0.0250631823029849,0.0392563330320415
"RP11-21A7A.2",2.3907049968007,3.43952294450253,1.53577217999779,2.23960492923336,0.0251165824274384,0.0393373458015631
"CTD-2005H7.1",1.99125903676536,-3.84152041315656,1.7152930604747,-2.23957089413831,0.0251187940442573,0.039338182164148
"RP11-712L6.7",9.1838753951536,-1.59719958575191,0.713285273362319,-2.23921570429031,0.0251418845129987,0.0393717143011424
"ECD",2790.20139345627,0.102402527617106,0.0457422818154053,2.23868428843045,0.0251764655348369,0.0394212069512448
"RP11-417L19.4",36.4677608611642,0.73937158033357,0.330271464744577,2.23867835783325,0.0251768516909822,0.0394212069512448
"RP4-613A2.1",4.98251555404747,-2.43347664049348,1.087058122626,-2.238589262012,0.0251826535617692,0.0394276586345681
"LINC00384",2.60479501780585,3.41751281589361,1.52691024240014,2.23818841539869,0.0252087707910243,0.0394659144264074
"RP11-225H22.4",3.06798230880746,-3.33364064611901,1.48976678554214,-2.23769295870418,0.0252410847525226,0.0395138658362976
"ZNF394",1280.43088208872,-0.141377962937016,0.0631839735802482,-2.23756049083326,0.0252497304526565,0.0395247616411444
"RP11-289I10.2",19.2202988079823,1.0108080998686,0.451813409945374,2.23722465428995,0.0252716607795305,0.0395564497442901
"PTPRN",2.98925822688347,-3.33014215210884,1.48864610845659,-2.23702741248656,0.025284548469807,0.0395739805812644
"DDX58",827.388677005171,0.154714295439542,0.0692214759473373,2.2350620717369,0.025413273961482,0.0397727999147562
"RP11-707G18.1",30.7702763798554,-0.825404249547106,0.369356185333528,-2.23471078141488,0.0254363423451557,0.0398062461059501
"RP11-112J3.15",5.16025423801095,1.96816206677835,0.880774200932865,2.2345818765965,0.0254448117550165,0.0398141859631244
"RP11-460I13.2",4.35283184272738,-2.86856037102075,1.28370165404119,-2.23460051016551,0.0254435873261719,0.0398141859631244
"GPKOW",1162.15591437565,-0.139042250097222,0.0622246689852954,-2.23451972287839,0.0254488963012898,0.0398179201553977
"MSMO1",2763.85309398287,-0.0996149809378098,0.0445824868961118,-2.23439713378792,0.0254569541325882,0.0398278701264385
"RP11-126O1.6",11.4744396799205,1.28657774415562,0.575890193990902,2.23406780941984,0.0254786116903775,0.0398590943710496
"RP11-469H8.6",1.85808228565568,-3.73439595150359,1.67162846969808,-2.23398680938837,0.0254839409865646,0.0398647719942598
"ZNF500",977.631382138901,0.149922341034657,0.06711508635334,2.23380985081897,0.0254955871104615,0.0398803296746855
"CTD-2240J17.1",1.84867236260824,-3.72812585591488,1.66942342122078,-2.23318171323406,0.0255369637407428,0.0399393374199196
"DNER",1.84867236260824,-3.72812585591488,1.66942342122078,-2.23318171323406,0.0255369637407428,0.0399393374199196
"PI4KB",5384.55077830893,-0.100470489555557,0.0449902859609705,-2.23315961233756,0.0255384206266482,0.0399393374199196
"RP4-669L17.10",15.8235866813044,1.06190755221801,0.475773123037408,2.23196204409074,0.0256174716317512,0.040060292917168
"CHRNB2",20.3336337572912,-1.02511891977251,0.459444918484846,-2.23121179172715,0.0256671032596283,0.0401352296835839
"CTD-2619J13.19",37.191910619556,-0.752194174385901,0.337134978689821,-2.23113655340389,0.0256720851044726,0.0401403429762471
"AQP5",81.1240268849984,-0.486468838172644,0.218106914847518,-2.23041455844141,0.0257199339554673,0.0402124770850615
"KCNG2",4.37629403790108,-2.85364138228121,1.27958575531491,-2.23012906358817,0.0257388758571263,0.0402394092922031
"NFATC4",4161.497643031,-0.100402494682121,0.045037662518502,-2.22930074670004,0.02579390100298,0.0403227456412586
"RUNDC3A",7.74483219651141,-1.75328850630031,0.786850987504869,-2.22823448676102,0.0258648824626007,0.0404310131901556
"GABRB3",1.8627872471794,-3.73744956324625,1.67762101054078,-2.22782710741176,0.0258920464708733,0.0404680795637878
"RP11-15B24.5",1.8627872471794,-3.73744956324625,1.67762101054078,-2.22782710741176,0.0258920464708733,0.0404680795637878
"UNC93B3",3.11203834006072,2.68497758095794,1.20537867156218,2.22749717105761,0.0259140646653158,0.0404997935441876
"GNG2",4530.44249198928,0.092572830755656,0.0415643362967648,2.22721782671317,0.0259327192730033,0.0405262468665547
"LINC01056",5.01738617230767,-2.45850386425788,1.10396436359565,-2.22697755953864,0.0259487735953901,0.0405486333492138
"ZNF705E",8.41025908928903,-1.70364567417296,0.765072214628578,-2.22677760556242,0.0259621407960078,0.0405668181199164
"GPR17",1.84396740108452,-3.72489334676916,1.67298070247115,-2.22650108352544,0.025980636487121,0.0405930133919576
"CTA-85E5.6",18.9995139381485,1.05254613086668,0.472787807295481,2.22625481161969,0.0259971184316057,0.0406160590380919
"MPPED1",4.15439404780102,-2.82321409151793,1.26888444571853,-2.22495760038988,0.0260840846252026,0.0407492138825034
"RP11-44F14.6",13.5960225015174,-1.23595702346762,0.555508817785008,-2.22490981942606,0.0260872926998369,0.040751510660081
"INTS4",2461.92364178712,-0.105743687076173,0.0475283530683827,-2.22485485503845,0.0260909835005062,0.0407545611579649
"GPR35",110.234497414572,0.459761635098835,0.206664384422592,2.22467764043322,0.02610288634829,0.0407704377526846
"RP11-407G23.2",6.98927353191113,-1.87631348260065,0.843458920831421,-2.22454637239608,0.0261117061613828,0.0407814971212379
"RP11-44N22.3",10.5077761751004,-1.47008147700365,0.660964833466026,-2.22414476923788,0.0261387056114268,0.0408209462459106
"ZNF385B",4.90442845206427,-2.44252855112241,1.09825387639615,-2.22401086271366,0.0261477133996446,0.0408322943199431
"TMEM164",3088.42469757883,-0.0975487057449811,0.0438656359884683,-2.22380694014388,0.0261614362673261,0.0408510034649084
"BCDIN3D-AS1",18.8027374528843,0.988244900693347,0.444658492512611,2.22248066175262,0.0262508395010852,0.0409878769117691
"CUL1",7978.9201849775,0.0730984809628529,0.0328950065746259,2.22217559972275,0.0262714407692406,0.0410173123775166
"RP11-292F22.5",4.87928926140299,-2.47585717979772,1.11426032817249,-2.22197373198991,0.0262850808618064,0.0410358762402463
"ELOVL4",3.06218554882006,3.12947016911581,1.40854141310862,2.22178073004551,0.0262981276201752,0.041053511388422
"RPL23P2",136.915684313209,-0.37740401331318,0.169892158595878,-2.22143279850196,0.0263216616183422,0.0410875145312545
"UROC1",1.83331639755425,-3.70383581212531,1.66757112372691,-2.22109615561554,0.0263444493751975,0.0411203483591164
"COL9A1",1.91696137246107,-3.7585410457593,1.69238390805914,-2.22085605273196,0.0263607126378998,0.0411429945850714
"AC079922.3",169.326941219233,0.344450031687941,0.155134291880189,2.22033457279685,0.0263960647351496,0.0411954290831629
"RP11-73M18.7",332.661036882385,0.24450974044458,0.110125018738728,2.22029238446424,0.0263989265511264,0.0411971535137337
"WDR49",7.84448019766172,-1.78222110128883,0.802729990293317,-2.22019997114797,0.0264051962804745,0.0412041956199405
"S1PR4",2694.89614804482,0.114746675993513,0.0516848580992905,2.22012171868744,0.0264105062804631,0.0412097392713986
"RP11-120E11.2",30.2555086004158,0.782112919553244,0.352295594822864,2.22004740066788,0.0264155501541163,0.041214866961466
"OLFML2A",6.46623224835458,-2.00310578573577,0.902547390199752,-2.21939125577931,0.026460118033262,0.0412816572030579
"ADPGK-AS1",5.64891506465261,-2.19120141970555,0.987449013024648,-2.21905272151085,0.0264831379749943,0.0413148228578032
"EFEMP2",58.1796580251103,0.559976826322214,0.252462506541635,2.218059362529,0.026550785141151,0.0414175998386676
"AQP7",1.86932252320491,-3.74044171044511,1.6871737851114,-2.21698662191941,0.0266240057332999,0.0415290567711136
"MCPH1-AS1",52.162236710647,0.644947412003695,0.290927643871066,2.2168653463867,0.0266322944348374,0.0415371101391345
"PICSAR",3.03591535606439,-3.3682653305594,1.5193861934192,-2.21685924562702,0.0266327114564326,0.0415371101391345
"DYRK1B",265.610368920315,-0.273117244370928,0.123234543759454,-2.21623934360512,0.0266751146957632,0.0416004764898212
"AC114730.8",7.80296394500928,-1.74925030342199,0.789470259560777,-2.21572666257902,0.026710227723616,0.0416524659101598
"RP11-396C23.2",24.3875221254197,-0.915696554535938,0.413300520162482,-2.21557077686703,0.0267209120960105,0.0416663564130436
"PIWIL3",1.8392624395608,-3.72157621762442,1.67990865378488,-2.21534439342259,0.02673643493959,0.0416850174799499
"RP11-296I10.3",1.8392624395608,-3.72157621762442,1.67990865378488,-2.21534439342259,0.02673643493959,0.0416850174799499
"HLX",1.83802135907797,-3.70711333019101,1.67442628155963,-2.21396031047605,0.0268315093170479,0.0418304675204745
"RP5-1074L1.1",83.1814930439127,-0.518432910128613,0.234200788880136,-2.21362580633299,0.0268545305756971,0.0418635744893978
"RP11-375N15.2",14.4557950475894,1.1211819320782,0.506508377226002,2.21355061927817,0.0268597074493549,0.0418688612630409
"THAP12P3",6.29395474102667,-1.99301049791552,0.90051032178776,-2.213201170153,0.0268837794707476,0.0419035990966207
"TMEM245",7401.99014122911,0.0730197845633925,0.0329984758970563,2.21282294343499,0.0269098548432801,0.0419414547171868
"RP13-39P12.2",12.115373639622,-1.38815620133987,0.627341304578601,-2.21276072722858,0.0269141461887526,0.0419453551761305
"PLOD3",1329.47267238308,0.134896478015677,0.0609737522030093,2.21236963679955,0.026941135074422,0.0419846265940135
"OIP5-AS1",19750.4222135416,0.0599666434405084,0.0271104894141996,2.21193511206403,0.0269711487306569,0.0420286062324012
"RP11-490O6.2",6.93494130234089,-1.85473975159425,0.838665375053546,-2.21153729099146,0.0269986524844865,0.0420686691546763
"CXorf23",808.57906277677,-0.165191873860746,0.0747134588099662,-2.21100557372014,0.0270354510889613,0.0421232088096381
"P2RX6",3.13080035898506,2.699621354727,1.22172531814549,2.20967947101635,0.0271274154866546,0.0422636878444332
"MROH6",859.694294245328,0.154751072734957,0.0700439660498612,2.20934195280713,0.0271508652249532,0.0422974115506197
"CCND1",1.91166717691839,-3.76863518136136,1.70624000594087,-2.20873685310363,0.0271929495105919,0.0423601589765408
"C22orf39",2565.91940944771,0.102099319416595,0.0462500895983669,2.20754857565077,0.0272757572700855,0.0424863313555357
"RPL12P42",42.6769681309412,-0.769549863347706,0.348642371571614,-2.20727578199609,0.0272947981846391,0.0425103428952978
"SHD",3.00525117187825,-3.33006815752579,1.50866348401348,-2.20729685102927,0.0272933271638905,0.0425103428952978
"RP11-69E11.4",239.164096589388,-0.313639102078357,0.142157370154257,-2.20628098098623,0.0273643322041022,0.0426158083186552
"CTD-3203P2.1",43.0700974737203,-0.711619798553924,0.322566460733179,-2.20611838235273,0.0273757119480352,0.0426306992608234
"CCNT2-AS1",91.2602816443385,-0.460114029405087,0.208586077395106,-2.20587124102984,0.0273930163762174,0.0426548137994504
"RP11-649A18.12",337.020902900827,-0.235727452628716,0.106895685674522,-2.20521016485608,0.0274393502308259,0.0427241250705602
"C2orf81",69.3980964834233,-0.514017751314701,0.23309799614031,-2.20515731506029,0.0274430573120416,0.0427270600166033
"RP11-219E7.1",1.81920151298309,-3.69416200560207,1.6762524619134,-2.20382197165293,0.0275368667446703,0.0428702687754464
"RP11-701H24.5",6.95813077017677,1.61446471567887,0.732599998871243,2.20374654404363,0.0275421738656495,0.0428756844569883
"IGKV1D-8",13.2413906043025,1.14875851733474,0.521392274453742,2.20325189616261,0.0275769993851887,0.0429270484986252
"TMEM141",503.662383252507,0.200092242836607,0.0908405859044702,2.20267450770329,0.027617698264066,0.0429875477327636
"TOR2A",1240.50232014251,0.145298066242215,0.0659652604319539,2.20264523009193,0.027619763359633,0.0429879086034802
"CYB5RL",1259.16447462496,-0.140241133713087,0.0636878932492966,-2.20200616723393,0.027664872833601,0.0430552600434797
"RP11-613H2.2",14.1807129248098,-1.21827870456211,0.553368066603499,-2.20157030751657,0.027695675257937,0.0431003377437859
"SERPINB9P1",60.9579747915357,-0.56128569667284,0.254962329087237,-2.20144559661907,0.0277044940795481,0.0431112005887135
"AC006160.5",6.45712896333556,-2.02415183313758,0.919598132238238,-2.20112651622175,0.027727068594496,0.0431434659238445
"C3orf18",237.562141124055,0.283420064546143,0.128792318260168,2.20059758512629,0.0277645247093893,0.0431988812892622
"CTD-2033C11.1",12.6018852695142,1.24893708905359,0.567716027526544,2.19993276303124,0.0278116657880158,0.0432693571565275
"RP11-883A18.3",8.08576954281113,-1.7646078459775,0.802136022467528,-2.19988604993605,0.0278149807046844,0.0432716435045541
"IQCD",1.83455747803708,-3.71815703011576,1.69081452953245,-2.19903304896719,0.0278755724272354,0.043363028913775
"CHKA",2987.0218903116,-0.105702493394872,0.0480720307210923,-2.1988356183275,0.0278896128412015,0.0433819921401879
"RPL3P7",132.293136065208,0.424716737370012,0.193172575149459,2.19863889603069,0.0279036089446231,0.0434008839309146
"RP4-669P10.19",21.0625154728959,0.922173307347903,0.419438448406916,2.1985903077089,0.0279070667661483,0.0434033832061691
"LCA5L",26.6354665156913,0.882530542299104,0.401538325475928,2.19787374281913,0.0279581045143103,0.0434798774874693
"ADRA2B",8.36088063210038,-1.69320279778738,0.770679886220805,-2.19702476743018,0.028018677398997,0.0435711894906215
"RP1-137D17.2",6.53845975021802,1.71970375555782,0.782827689143136,2.19678452794658,0.0280358385800084,0.0435949853357173
"ASH2LP1",1.7938463908627,-3.67794819091645,1.67481450301946,-2.1960331632462,0.028089569787745,0.0436727437974296
"RP11-1057N3.2",1.7938463908627,-3.67794819091645,1.67481450301946,-2.1960331632462,0.028089569787745,0.0436727437974296
"TMEM220",312.642710085798,-0.250180921722325,0.113941533119738,-2.19569558941617,0.0281137390755435,0.0437074234291865
"MRPL52",3258.02947187741,-0.0912656723725813,0.0415720459235141,-2.19536157879974,0.0281376708861449,0.0437417292899239
"LINC01504",2.94096753116344,-3.29783881692988,1.50272967208874,-2.19456558167645,0.0281947747487531,0.0438275951662918
"PTPRZ1",1.79855135238642,-3.68120493903115,1.67851842377175,-2.19312751465619,0.0282981931368891,0.0439854388749114
"ZNF603P",18.7039294546392,0.982438975721806,0.448103417723041,2.19243803297439,0.0283478929267889,0.0440597694200485
"TRAM2-AS1",281.289388700936,0.250327770331719,0.114192557513316,2.19215486352976,0.0283683263563639,0.0440886058278352
"CTD-2576D5.3",2.96978653432472,-3.29985979018934,1.50542574674733,-2.19197778257686,0.0283811109172106,0.0441055517196415
"LINC01232",137.883805721249,0.355055186938812,0.161981942713217,2.19194300915025,0.0283836220072839,0.044106530977389
"KLHL31",6.81428026946753,1.64279747469302,0.749604972724051,2.19155092944905,0.0284119484693053,0.0441476230638619
"MYLK-AS1",93.7135532643052,0.446001548137907,0.203518267857623,2.19145707573494,0.0284187327012594,0.044155238743164
"CTD-2017F17.2",137.469381428646,0.372226499591477,0.169891076929253,2.19097145252945,0.0284538583548447,0.0442068856133806
"NOC2LP1",28.506806160231,-0.830205271984586,0.378945503163151,-2.19083025146006,0.0284640785969869,0.0442198343063963
"AGAP12P",2.90507176387952,-3.29819720592883,1.50554988319071,-2.19069274472592,0.0284740344793733,0.0442323706198625
"AF001548.6",4.17796660134145,-2.83156624169123,1.29262996081937,-2.19054665876408,0.0284846148085603,0.0442458752415163
"AC073283.7",17.586999126033,-1.0829479726895,0.494506151582255,-2.18995854596435,0.0285272433594205,0.0443075955399513
"NDN",1.88278556131221,-3.72262381980428,1.69986987352464,-2.18994634694331,0.0285281281701644,0.0443075955399513
"MSANTD3",763.523486694559,-0.160225005833296,0.0731727713002823,-2.18968071027095,0.0285474010033087,0.0443345921005752
"AC012368.1",6.33867598261343,-2.0038306174633,0.915185616561976,-2.18953464870981,0.0285580030380579,0.0443481200820808
"AC005077.8",1.81861227896413,-3.70849554571802,1.6939560613243,-2.18925132144147,0.0285785783208974,0.0443741943482137
"EN2",1.81861227896413,-3.70849554571802,1.6939560613243,-2.18925132144147,0.0285785783208974,0.0443741943482137
"ELAVL4",2.87089595273065,-3.27204400614837,1.495129575621,-2.18846851771315,0.0286354920654759,0.0444596208331685
"DNAJC1",497.7205768991,-0.196653062791377,0.0898666873311446,-2.18827541808392,0.028649546373752,0.0444784966179893
"PRKCB",40.3305872134928,0.675378530600657,0.308659253874462,2.18810394350058,0.0286620317326035,0.0444949342666547
"ENPP7",26.1227796432926,-0.843826575870854,0.385788434168085,-2.18727805485015,0.0287222317571268,0.0445854370761861
"MTATP6P1",632.570212398375,-0.544205664311272,0.248829913801263,-2.18705884673465,0.0287382283749931,0.0446043630636228
"RIC8A",7291.60909567569,-0.0763836108294622,0.0349251351386853,-2.18706700850686,0.0287376326357082,0.0446043630636228
"KCNQ5-IT1",11.6830768411642,-1.32532737194391,0.606269947128758,-2.18603507929189,0.0288130389816284,0.0447145566565324
"THOC2",10033.9489591748,0.0762702048000964,0.0348895003688707,2.18605035881072,0.0288119212172996,0.0447145566565324
"TBK1",2060.73204614839,0.111591835841866,0.051060345940017,2.18548922431819,0.0288529951845248,0.0447736009583695
"PGCP1",4.0807482299606,-2.79005438221103,1.27679542158773,-2.18520080432425,0.0288741265821755,0.0448034273574268
